cidade,data,ano,mes,temperatura_media,precipitacao,casos
Belo Horizonte,2020-04-08,2020,4,25.200000000000003,32.6,46
Belo Horizonte,2020-04-19,2020,4,20.799999999999997,0.0,8
Belo Horizonte,2020-05-05,2020,5,21.65,0.0,38
Belo Horizonte,2020-05-22,2020,5,20.6,0.0,12
Belo Horizonte,2020-05-30,2020,5,17.5,0.0,4
Belo Horizonte,2020-06-01,2020,6,17.799999999999997,0.0,14
Belo Horizonte,2020-06-11,2020,6,22.1,0.0,7
Belo Horizonte,2020-06-12,2020,6,22.5,0.0,12
Belo Horizonte,2020-06-14,2020,6,20.45,0.0,2
Belo Horizonte,2020-07-07,2020,7,19.3,0.0,7
Belo Horizonte,2020-08-18,2020,8,23.55,0.0,3
,2020-08-22,2020,8,14.2,13.6,
,2020-08-23,2020,8,17.05,0.2,
,2020-09-12,2020,9,25.6,0.0,
Belo Horizonte,2020-09-15,2020,9,24.799999999999997,0.0,4
Belo Horizonte,2020-09-25,2020,9,23.95,0.0,4
Belo Horizonte,2020-10-13,2020,10,24.5,0.0,2
,2020-10-18,2020,10,21.15,0.0,
Belo Horizonte,2020-10-23,2020,10,20.4,1.2,1
Belo Horizonte,2020-10-27,2020,10,24.5,0.0,1
,2020-11-08,2020,11,26.55,0.8,
Belo Horizonte,2020-11-10,2020,11,24.65,0.8,8
Belo Horizonte,2020-11-11,2020,11,25.7,1.5999999999999999,8
Belo Horizonte,2020-11-17,2020,11,25.45,0.0,3
Belo Horizonte,2020-12-04,2020,12,26.200000000000003,6.8,6
Belo Horizonte,2020-12-05,2020,12,24.9,0.2,1
Belo Horizonte,2020-12-29,2020,12,24.0,0.0,7
,2019-12-07,2019,12,23.450000000000003,16.2,
Belo Horizonte,2019-12-12,2019,12,23.15,35.4,4
Belo Horizonte,2019-02-16,2019,2,22.799999999999997,23.399999999999995,11
Belo Horizonte,2019-10-23,2019,10,25.85,0.0,2
Belo Horizonte,2019-02-08,2019,2,24.85,2.4000000000000004,29
Belo Horizonte,2019-03-22,2019,3,20.200000000000003,31.599999999999998,378
Belo Horizonte,2019-09-20,2019,9,28.0,0.0,9
Belo Horizonte,2019-02-10,2019,2,26.15,0.0,20
Belo Horizonte,2019-11-23,2019,11,24.049999999999997,38.4,2
Belo Horizonte,2019-03-16,2019,3,25.25,1.0,84
Belo Horizonte,2019-10-03,2019,10,24.95,0.0,7
,2019-10-06,2019,10,24.95,0.0,
Belo Horizonte,2019-02-28,2019,2,23.55,28.2,130
Belo Horizonte,2019-02-11,2019,2,25.950000000000003,0.0,39
Belo Horizonte,2019-03-14,2019,3,26.2,0.0,255
Belo Horizonte,2019-05-15,2019,5,23.200000000000003,21.599999999999998,2008
,2019-10-26,2019,10,25.95,6.0,
Belo Horizonte,2019-03-13,2019,3,25.8,0.0,297
Belo Horizonte,2019-02-15,2019,2,22.75,21.400000000000002,49
Belo Horizonte,2019-04-28,2019,4,24.05,0.0,573
Belo Horizonte,2019-10-13,2019,10,26.75,0.0,1
Belo Horizonte,2019-01-24,2019,1,26.35,0.0,17
Belo Horizonte,2019-05-26,2019,5,20.95,0.0,470
Belo Horizonte,2019-01-31,2019,1,27.2,0.0,17
Belo Horizonte,2019-01-14,2019,1,25.4,0.0,14
Belo Horizonte,2019-01-05,2019,1,24.35,0.0,1
Belo Horizonte,2019-02-19,2019,2,24.3,4.4,69
Belo Horizonte,2019-10-16,2019,10,25.85,0.0,3
,2019-09-29,2019,9,24.200000000000003,0.0,
Belo Horizonte,2019-07-06,2019,7,18.950000000000003,0.0,49
Belo Horizonte,2019-05-07,2019,5,23.9,0.0,2327
Belo Horizonte,2019-10-27,2019,10,24.900000000000002,0.0,1
Belo Horizonte,2019-05-27,2019,5,22.65,0.0,2156
Belo Horizonte,2019-12-16,2019,12,24.35,0.0,5
Belo Horizonte,2019-05-13,2019,5,23.700000000000003,0.0,3354
Belo Horizonte,2019-06-03,2019,6,22.35,3.4,1882
Belo Horizonte,2019-08-01,2019,8,22.1,0.0,22
Belo Horizonte,2019-12-20,2019,12,25.2,0.4,1
Belo Horizonte,2019-04-16,2019,4,23.450000000000003,40.6,1466
Belo Horizonte,2019-04-24,2019,4,23.9,0.0,1895
Belo Horizonte,2019-08-02,2019,8,22.6,0.0,12
Belo Horizonte,2019-05-17,2019,5,18.799999999999997,0.4,1551
Belo Horizonte,2019-06-27,2019,6,23.35,0.0,254
Belo Horizonte,2019-04-26,2019,4,23.3,0.0,1882
Belo Horizonte,2019-07-25,2019,7,20.55,0.0,37
Belo Horizonte,2019-07-30,2019,7,21.25,0.0,19
Belo Horizonte,2019-06-29,2019,6,21.15,0.0,87
Belo Horizonte,2019-07-08,2019,7,15.899999999999999,0.0,132
Belo Horizonte,2019-06-17,2019,6,19.4,0.0,865
Belo Horizonte,2019-09-08,2019,9,22.35,0.0,1
Belo Horizonte,2019-07-10,2019,7,16.9,0.0,115
Belo Horizonte,2019-08-06,2019,8,18.4,0.0,11
Belo Horizonte,2017-01-06,2017,1,26.05,4.6,8
Belo Horizonte,2017-01-12,2017,1,25.75,23.599999999999998,14
Belo Horizonte,2017-02-03,2017,2,22.4,21.4,10
Belo Horizonte,2017-02-06,2017,2,22.95,42.4,5
Belo Horizonte,2017-02-20,2017,2,24.950000000000003,0.0,8
Belo Horizonte,2017-03-07,2017,3,26.35,0.0,13
Belo Horizonte,2017-03-08,2017,3,25.15,11.8,13
Belo Horizonte,2017-03-10,2017,3,24.950000000000003,0.0,11
Belo Horizonte,2017-03-11,2017,3,25.049999999999997,0.0,1
Belo Horizonte,2017-03-17,2017,3,25.5,0.0,4
Belo Horizonte,2017-04-04,2017,4,22.95,0.0,6
Belo Horizonte,2017-04-11,2017,4,24.0,0.0,6
Belo Horizonte,2017-04-19,2017,4,21.65,0.0,6
Belo Horizonte,2017-05-13,2017,5,21.6,0.0,1
,2017-05-18,2017,5,20.55,0.0,
,2017-05-21,2017,5,21.6,0.0,
Belo Horizonte,2017-06-01,2017,6,21.65,0.0,4
Belo Horizonte,2017-06-13,2017,6,20.7,17.4,3
,2017-06-15,2017,6,19.25,0.0,
Belo Horizonte,2017-06-23,2017,6,18.55,0.0,9
Belo Horizonte,2017-06-29,2017,6,18.85,0.0,10
,2017-07-07,2017,7,16.9,0.0,
Belo Horizonte,2017-07-12,2017,7,18.95,0.0,1
,2017-07-21,2017,7,20.7,0.0,
,2017-07-22,2017,7,20.05,0.0,
,2017-07-26,2017,7,19.3,0.0,
,2017-07-28,2017,7,17.0,0.0,
Belo Horizonte,2017-08-03,2017,8,20.5,0.0,1
,2017-08-04,2017,8,22.3,0.0,
,2017-08-06,2017,8,18.3,0.0,
Belo Horizonte,2017-08-10,2017,8,23.5,0.0,1
Belo Horizonte,2017-08-17,2017,8,19.7,0.0,2
Belo Horizonte,2017-08-22,2017,8,19.6,0.0,2
Belo Horizonte,2017-09-01,2017,9,21.049999999999997,0.0,1
,2017-09-03,2017,9,18.6,0.0,
Belo Horizonte,2017-09-06,2017,9,21.9,0.0,1
,2017-09-10,2017,9,22.450000000000003,0.0,
,2017-09-24,2017,9,22.5,0.0,
,2017-10-06,2017,10,24.35,0.0,
Belo Horizonte,2017-10-09,2017,10,23.85,0.0,1
,2017-10-15,2017,10,27.200000000000003,0.2,
Belo Horizonte,2017-10-16,2017,10,24.7,0.0,3
Belo Horizonte,2017-10-23,2017,10,24.35,33.800000000000004,5
Belo Horizonte,2017-10-26,2017,10,25.15,0.0,2
Belo Horizonte,2017-11-01,2017,11,21.35,1.0,4
Belo Horizonte,2017-11-14,2017,11,24.6,0.0,5
Belo Horizonte,2017-12-27,2017,12,26.7,0.0,3
Belo Horizonte,2024-02-29,2024,2,27.35,0.0,3144
Belo Horizonte,2024-07-09,2024,7,22.25,0.0,44
Belo Horizonte,2023-06-01,2023,6,20.95,0.0,51
Belo Horizonte,2023-02-17,2023,2,25.65,9.200000000000001,33
Belo Horizonte,2023-02-04,2023,2,26.4,0.0,6
Belo Horizonte,2024-06-18,2024,6,20.25,0.0,139
Belo Horizonte,2024-05-14,2024,5,23.25,0.0,639
Belo Horizonte,2023-05-02,2023,5,21.4,0.0,171
Belo Horizonte,2023-05-30,2023,5,18.65,0.2,70
Belo Horizonte,2024-01-18,2024,1,26.049999999999997,23.8,471
Belo Horizonte,2023-05-03,2023,5,22.05,0.0,165
Belo Horizonte,2023-12-01,2023,12,26.75,13.4,37
Belo Horizonte,2023-03-30,2023,3,24.549999999999997,0.0,175
Belo Horizonte,2024-02-15,2024,2,25.0,11.0,2558
Belo Horizonte,2023-08-21,2023,8,18.85,7.4,9
Belo Horizonte,2024-02-21,2024,2,22.3,11.200000000000001,3624
Belo Horizonte,2023-11-17,2023,11,29.3,0.0,12
Belo Horizonte,2024-06-20,2024,6,20.4,0.0,134
Belo Horizonte,2024-03-10,2024,3,24.8,14.2,1312
Belo Horizonte,2024-07-14,2024,7,19.65,0.0,7
Belo Horizonte,2023-10-03,2023,10,26.35,2.8,10
Belo Horizonte,2024-05-31,2024,5,19.55,0.0,233
Belo Horizonte,2024-01-15,2024,1,23.05,14.0,478
Belo Horizonte,2024-05-24,2024,5,22.15,0.0,301
Belo Horizonte,2024-11-08,2024,11,22.45,3.0,13
Belo Horizonte,2023-05-29,2023,5,20.4,0.4,75
Belo Horizonte,2024-05-03,2024,5,24.900000000000002,0.0,872
Belo Horizonte,2024-06-04,2024,6,21.35,0.0,169
Belo Horizonte,2024-06-29,2024,6,22.1,0.0,22
Belo Horizonte,2024-02-05,2024,2,25.85,0.0,2248
Belo Horizonte,2024-05-30,2024,5,21.15,0.0,80
Belo Horizonte,2024-02-23,2024,2,23.85,31.6,3149
Belo Horizonte,2024-01-22,2024,1,25.55,0.0,807
Belo Horizonte,2024-11-19,2024,11,24.2,17.799999999999997,13
Belo Horizonte,2024-05-11,2024,5,24.85,0.0,220
Belo Horizonte,2024-10-12,2024,10,23.0,17.8,7
Belo Horizonte,2024-10-02,2024,10,27.299999999999997,0.0,11
,2023-08-27,2023,8,19.35,4.8,
Belo Horizonte,2023-10-19,2023,10,25.25,7.800000000000001,7
Belo Horizonte,2024-01-26,2024,1,24.65,12.799999999999999,904
Belo Horizonte,2024-11-20,2024,11,26.45,0.0,4
Belo Horizonte,2024-01-12,2024,1,25.35,0.4,355
Belo Horizonte,2023-02-18,2023,2,24.6,0.8,11
Belo Horizonte,2024-10-01,2024,10,25.85,0.0,17
Belo Horizonte,2024-07-03,2024,7,21.15,0.0,84
Belo Horizonte,2023-09-12,2023,9,23.85,0.0,10
Belo Horizonte,2023-11-21,2023,11,24.35,37.2,7
Belo Horizonte,2023-06-05,2023,6,18.8,0.0,60
Belo Horizonte,2024-07-28,2024,7,23.75,0.0,4
Belo Horizonte,2023-06-21,2023,6,17.6,0.0,25
Belo Horizonte,2024-02-26,2024,2,26.05,0.0,4842
Belo Horizonte,2023-06-13,2023,6,22.049999999999997,0.0,39
Belo Horizonte,2024-01-14,2024,1,24.25,21.799999999999997,174
Belo Horizonte,2023-04-13,2023,4,24.5,0.2,221
Belo Horizonte,2024-08-13,2024,8,17.35,0.0,14
Belo Horizonte,2024-05-28,2024,5,22.4,0.0,354
Belo Horizonte,2023-11-25,2023,11,23.95,0.2,5
Belo Horizonte,2023-02-12,2023,2,24.799999999999997,16.8,11
Belo Horizonte,2024-09-30,2024,9,25.45,0.0,14
Belo Horizonte,2023-10-18,2023,10,27.5,0.0,7
Belo Horizonte,2023-09-24,2023,9,28.25,0.0,3
Belo Horizonte,2023-09-10,2023,9,23.05,0.0,4
Belo Horizonte,2023-04-21,2023,4,19.5,0.2,50
Belo Horizonte,2023-07-27,2023,7,21.65,0.0,6
Belo Horizonte,2023-11-08,2023,11,23.15,0.0,8
Belo Horizonte,2023-06-03,2023,6,18.5,0.0,25
Belo Horizonte,2023-06-23,2023,6,17.25,0.0,26
Belo Horizonte,2023-08-13,2023,8,22.35,0.0,1
Belo Horizonte,2023-01-18,2023,1,25.55,0.0,11
Belo Horizonte,2023-05-26,2023,5,20.1,0.0,61
Belo Horizonte,2023-05-25,2023,5,20.450000000000003,0.0,83
Belo Horizonte,2023-03-13,2023,3,23.5,0.0,110
Belo Horizonte,2023-10-11,2023,10,26.65,0.0,6
Belo Horizonte,2023-12-16,2023,12,25.75,0.0,8
Belo Horizonte,2023-07-25,2023,7,21.5,0.0,5
Belo Horizonte,2024-02-09,2024,2,23.6,0.2,2024
Belo Horizonte,2024-09-19,2024,9,23.95,0.0,4
,2023-08-06,2023,8,21.85,0.0,
Belo Horizonte,2024-05-21,2024,5,22.45,0.0,507
Belo Horizonte,2023-09-02,2023,9,23.950000000000003,0.0,2
Belo Horizonte,2023-07-26,2023,7,22.65,0.0,8
Belo Horizonte,2024-09-18,2024,9,23.85,0.0,3
Belo Horizonte,2023-09-06,2023,9,22.35,0.0,3
Belo Horizonte,2023-10-13,2023,10,28.1,0.0,7
Belo Horizonte,2024-03-29,2024,3,25.200000000000003,0.6000000000000001,1002
Belo Horizonte,2024-03-02,2024,3,24.95,0.2,1534
Belo Horizonte,2024-10-23,2024,10,24.8,0.0,11
Belo Horizonte,2023-01-26,2023,1,24.1,4.8,8
Belo Horizonte,2023-04-04,2023,4,23.8,0.0,185
Belo Horizonte,2023-02-23,2023,2,25.05,0.0,67
Belo Horizonte,2023-04-12,2023,4,22.9,5.2,226
Belo Horizonte,2023-09-11,2023,9,22.15,0.0,10
Belo Horizonte,2023-08-29,2023,8,21.85,1.4,3
Belo Horizonte,2015-01-03,2015,1,26.85,0.6000000000000001,2
Belo Horizonte,2015-01-08,2015,1,25.049999999999997,0.0,1
Belo Horizonte,2015-01-19,2015,1,26.9,0.0,4
Belo Horizonte,2015-01-23,2015,1,26.1,0.0,4
Belo Horizonte,2015-01-27,2015,1,22.85,32.199999999999996,4
Belo Horizonte,2015-03-09,2015,3,23.85,1.0,38
Belo Horizonte,2015-03-29,2015,3,25.8,0.0,13
Belo Horizonte,2015-04-03,2015,4,22.450000000000003,0.0,28
Belo Horizonte,2015-04-04,2015,4,23.1,0.0,22
Belo Horizonte,2015-04-12,2015,4,22.85,0.0,54
Belo Horizonte,2015-04-17,2015,4,23.9,0.2,197
Belo Horizonte,2015-04-18,2015,4,24.700000000000003,0.0,40
Belo Horizonte,2015-04-24,2015,4,24.299999999999997,0.0,258
Belo Horizonte,2015-05-19,2015,5,20.25,0.0,344
Belo Horizonte,2015-05-21,2015,5,20.15,0.0,306
Belo Horizonte,2015-05-24,2015,5,19.75,0.0,38
Belo Horizonte,2015-05-31,2015,5,22.6,0.0,18
Belo Horizonte,2015-06-07,2015,6,21.0,0.0,29
Belo Horizonte,2015-06-10,2015,6,20.8,0.0,90
Belo Horizonte,2015-06-13,2015,6,20.9,0.0,22
Belo Horizonte,2015-06-15,2015,6,21.95,0.0,134
Belo Horizonte,2015-06-29,2015,6,17.65,0.0,43
Belo Horizonte,2015-07-06,2015,7,20.0,0.0,35
Belo Horizonte,2015-07-12,2015,7,21.35,0.0,3
Belo Horizonte,2015-08-01,2015,8,20.15,0.0,2
Belo Horizonte,2015-08-06,2015,8,20.9,0.0,2
,2015-08-21,2015,8,20.75,0.0,
,2015-09-02,2015,9,24.75,0.0,
Belo Horizonte,2015-09-03,2015,9,24.95,0.0,3
Belo Horizonte,2015-09-09,2015,9,19.1,11.399999999999999,1
,2015-09-23,2015,9,27.450000000000003,0.0,
,2015-09-26,2015,9,29.35,0.0,
Belo Horizonte,2015-09-30,2015,9,25.200000000000003,0.0,2
Belo Horizonte,2015-10-05,2015,10,26.8,0.0,1
Belo Horizonte,2015-10-14,2015,10,27.45,0.0,2
,2015-10-17,2015,10,29.6,0.0,
Belo Horizonte,2015-10-18,2015,10,27.0,0.0,1
Belo Horizonte,2015-10-22,2015,10,29.900000000000002,0.4,4
Belo Horizonte,2015-12-09,2015,12,22.950000000000003,7.2,23
Belo Horizonte,2015-12-11,2015,12,24.75,0.4,27
Belo Horizonte,2015-12-12,2015,12,25.65,0.0,7
Belo Horizonte,2015-12-19,2015,12,24.4,3.2,22
Belo Horizonte,2015-12-23,2015,12,25.2,0.0,77
,2021-01-04,2021,1,22.4,33.6,
,2021-01-17,2021,1,24.35,0.0,
Belo Horizonte,2021-01-21,2021,1,23.9,0.0,9
,2021-01-31,2021,1,25.8,0.0,
Belo Horizonte,2021-02-15,2021,2,24.0,0.2,9
Belo Horizonte,2021-02-17,2021,2,23.35,18.599999999999998,13
Belo Horizonte,2021-03-03,2021,3,24.1,0.0,9
Belo Horizonte,2021-03-04,2021,3,24.3,0.0,16
Belo Horizonte,2021-03-12,2021,3,24.5,0.0,5
,2021-03-13,2021,3,24.05,2.6,
Belo Horizonte,2021-03-17,2021,3,24.1,0.0,11
Belo Horizonte,2021-03-25,2021,3,24.950000000000003,0.0,9
,2021-04-04,2021,4,23.45,2.2,
Belo Horizonte,2021-04-06,2021,4,22.55,0.0,7
Belo Horizonte,2021-04-09,2021,4,21.15,0.0,2
Belo Horizonte,2021-04-12,2021,4,22.15,0.0,14
Belo Horizonte,2021-04-18,2021,4,22.8,0.0,1
Belo Horizonte,2021-04-25,2021,4,23.450000000000003,0.0,1
Belo Horizonte,2021-04-29,2021,4,22.4,0.0,7
Belo Horizonte,2021-05-07,2021,5,22.35,0.0,18
Belo Horizonte,2021-05-12,2021,5,19.95,0.0,4
Belo Horizonte,2021-05-18,2021,5,20.2,0.0,3
,2021-05-28,2021,5,23.85,0.0,
Belo Horizonte,2021-05-31,2021,5,22.049999999999997,12.0,3
Belo Horizonte,2021-06-07,2021,6,21.85,0.0,5
Belo Horizonte,2021-06-08,2021,6,22.1,0.0,3
,2021-06-12,2021,6,21.3,0.2,
Belo Horizonte,2021-06-14,2021,6,17.55,0.0,2
,2021-06-18,2021,6,18.55,0.0,
Belo Horizonte,2021-06-19,2021,6,19.15,0.0,1
,2021-06-22,2021,6,21.0,2.0,
Belo Horizonte,2021-07-19,2021,7,22.8,0.0,2
,2021-07-24,2021,7,18.35,0.0,
Belo Horizonte,2021-08-04,2021,8,19.0,0.0,1
,2021-08-05,2021,8,18.0,0.0,
,2021-08-14,2021,8,22.4,0.0,
,2021-08-19,2021,8,20.8,0.0,
Belo Horizonte,2021-09-14,2021,9,27.299999999999997,0.0,3
Belo Horizonte,2021-09-24,2021,9,22.15,0.0,3
Belo Horizonte,2021-09-30,2021,9,25.5,3.2,4
Belo Horizonte,2021-10-04,2021,10,28.4,0.0,3
Belo Horizonte,2021-10-20,2021,10,17.9,19.599999999999998,1
Belo Horizonte,2021-10-27,2021,10,25.0,0.2,2
Belo Horizonte,2021-11-09,2021,11,24.1,7.0,4
Belo Horizonte,2021-11-21,2021,11,20.200000000000003,19.599999999999998,1
Belo Horizonte,2021-11-26,2021,11,24.25,0.0,6
,2021-12-08,2021,12,19.05,13.600000000000001,
,2021-12-13,2021,12,23.45,39.60000000000001,
Belo Horizonte,2021-12-18,2021,12,24.700000000000003,0.2,2
Belo Horizonte,2018-01-15,2018,1,24.35,0.0,2
Belo Horizonte,2018-01-17,2018,1,24.95,0.0,3
,2018-01-20,2018,1,26.85,0.0,
Belo Horizonte,2018-01-28,2018,1,26.4,0.0,1
,2018-02-03,2018,2,23.05,32.0,
,2018-02-08,2018,2,24.799999999999997,0.0,
,2018-02-11,2018,2,25.4,0.2,
Belo Horizonte,2018-02-14,2018,2,25.1,0.0,1
Belo Horizonte,2018-02-19,2018,2,24.55,2.6,2
,2018-02-26,2018,2,24.65,0.6,
,2018-03-10,2018,3,23.85,8.0,
Belo Horizonte,2018-03-19,2018,3,24.9,0.0,3
Belo Horizonte,2018-04-02,2018,4,24.1,0.0,2
Belo Horizonte,2018-04-04,2018,4,24.9,2.0,2
Belo Horizonte,2018-04-28,2018,4,22.450000000000003,0.0,1
Belo Horizonte,2018-05-11,2018,5,21.1,0.0,3
Belo Horizonte,2018-05-13,2018,5,22.85,0.0,1
Belo Horizonte,2018-05-19,2018,5,23.0,10.0,1
,2018-05-28,2018,5,18.55,0.0,
Belo Horizonte,2018-06-07,2018,6,21.55,0.0,1
Belo Horizonte,2018-06-08,2018,6,21.35,0.0,1
Belo Horizonte,2018-06-11,2018,6,21.35,0.0,2
,2018-06-26,2018,6,22.6,0.0,
Belo Horizonte,2018-07-06,2018,7,20.05,0.0,1
Belo Horizonte,2018-07-09,2018,7,21.25,0.0,1
,2018-07-22,2018,7,20.9,0.0,
Belo Horizonte,2018-08-01,2018,8,20.85,0.2,1
,2018-08-05,2018,8,20.5,0.2,
Belo Horizonte,2018-08-09,2018,8,21.65,0.0,1
Belo Horizonte,2018-08-22,2018,8,20.85,0.0,1
,2018-08-25,2018,8,22.15,0.0,
,2018-08-27,2018,8,20.65,0.2,
Belo Horizonte,2018-09-04,2018,9,21.35,0.4,1
Belo Horizonte,2018-09-20,2018,9,22.15,0.0,3
Belo Horizonte,2018-09-21,2018,9,23.549999999999997,1.4000000000000001,1
Belo Horizonte,2018-10-12,2018,10,25.25,0.0,1
,2018-11-03,2018,11,26.1,0.0,
Belo Horizonte,2018-11-16,2018,11,23.75,8.0,2
,2018-12-01,2018,12,22.15,38.0,
Belo Horizonte,2018-12-17,2018,12,25.55,0.0,7
Belo Horizonte,2016-01-20,2016,1,22.75,22.8,488
Belo Horizonte,2016-01-21,2016,1,23.1,0.0,524
Belo Horizonte,2016-01-26,2016,1,24.4,49.60000000000001,551
Belo Horizonte,2016-01-30,2016,1,25.2,0.0,292
Belo Horizonte,2016-02-16,2016,2,25.799999999999997,0.0,1642
Belo Horizonte,2016-02-21,2016,2,26.35,0.0,590
Belo Horizonte,2016-02-27,2016,2,25.5,19.4,502
Belo Horizonte,2016-03-06,2016,3,25.55,6.6,584
Belo Horizonte,2016-03-11,2016,3,24.9,0.6000000000000001,2049
Belo Horizonte,2016-03-14,2016,3,23.9,0.0,2795
Belo Horizonte,2016-03-22,2016,3,25.35,0.0,2125
Belo Horizonte,2016-04-09,2016,4,24.5,0.0,481
Belo Horizonte,2016-04-11,2016,4,24.35,0.0,2933
Belo Horizonte,2016-04-18,2016,4,24.15,0.0,2119
Belo Horizonte,2016-04-19,2016,4,24.3,0.0,1501
Belo Horizonte,2016-04-20,2016,4,24.049999999999997,0.0,1412
Belo Horizonte,2016-05-11,2016,5,23.5,0.0,621
Belo Horizonte,2016-05-21,2016,5,23.05,0.0,94
Belo Horizonte,2016-05-23,2016,5,22.75,0.0,373
Belo Horizonte,2016-06-01,2016,6,22.8,6.8,333
Belo Horizonte,2016-06-03,2016,6,18.6,29.999999999999996,121
Belo Horizonte,2016-06-06,2016,6,24.55,0.0,197
Belo Horizonte,2016-06-09,2016,6,21.25,0.6,111
Belo Horizonte,2016-06-20,2016,6,19.4,0.0,50
Belo Horizonte,2016-06-26,2016,6,18.25,0.0,17
Belo Horizonte,2016-07-13,2016,7,21.55,0.0,15
Belo Horizonte,2016-07-16,2016,7,21.85,0.0,6
Belo Horizonte,2016-07-18,2016,7,18.05,0.0,12
Belo Horizonte,2016-07-20,2016,7,20.8,0.0,11
Belo Horizonte,2016-07-22,2016,7,20.0,0.0,9
Belo Horizonte,2016-08-04,2016,8,20.700000000000003,0.0,11
,2016-08-21,2016,8,23.05,0.0,
Belo Horizonte,2016-08-22,2016,8,20.5,0.0,5
Belo Horizonte,2016-09-01,2016,9,21.05,6.0,2
,2016-09-25,2016,9,22.9,5.2,
Belo Horizonte,2016-09-28,2016,9,23.549999999999997,0.0,1
,2016-10-01,2016,10,22.700000000000003,0.6,
Belo Horizonte,2016-11-09,2016,11,24.4,0.0,3
,2016-12-08,2016,12,25.4,2.0,
Belo Horizonte,2016-12-30,2016,12,26.7,0.0,5
Belo Horizonte,2022-01-06,2022,1,23.6,23.8,6
Belo Horizonte,2022-01-07,2022,1,22.0,24.6,3
Belo Horizonte,2022-01-21,2022,1,25.049999999999997,1.0,2
Belo Horizonte,2022-02-09,2022,2,22.1,34.0,1
Belo Horizonte,2022-02-13,2022,2,23.75,1.0,1
,2022-02-20,2022,2,23.1,38.60000000000001,
Belo Horizonte,2022-02-27,2022,2,24.9,0.0,1
Belo Horizonte,2022-03-01,2022,3,24.55,0.0,1
Belo Horizonte,2022-03-09,2022,3,25.299999999999997,0.0,2
Belo Horizonte,2022-03-31,2022,3,26.9,0.0,10
Belo Horizonte,2022-04-02,2022,4,23.75,4.2,1
Belo Horizonte,2022-04-03,2022,4,22.4,0.0,7
Belo Horizonte,2022-05-01,2022,5,22.0,0.0,8
Belo Horizonte,2022-05-02,2022,5,23.5,0.0,16
Belo Horizonte,2022-05-15,2022,5,19.75,0.0,7
Belo Horizonte,2022-05-24,2022,5,19.0,0.0,7
Belo Horizonte,2022-06-06,2022,6,18.549999999999997,0.0,6
Belo Horizonte,2022-06-11,2022,6,21.5,0.0,2
Belo Horizonte,2022-06-14,2022,6,16.0,0.0,4
Belo Horizonte,2022-06-26,2022,6,18.95,0.0,5
Belo Horizonte,2022-07-04,2022,7,19.4,0.0,2
Belo Horizonte,2022-07-08,2022,7,18.4,0.0,1
Belo Horizonte,2022-07-11,2022,7,18.7,0.0,2
Belo Horizonte,2022-07-20,2022,7,19.4,0.0,3
Belo Horizonte,2022-07-28,2022,7,19.2,0.0,1
,2022-08-15,2022,8,18.8,0.0,
Belo Horizonte,2022-08-18,2022,8,22.45,0.0,2
Belo Horizonte,2022-08-22,2022,8,17.5,0.0,1
Belo Horizonte,2022-08-26,2022,8,21.45,0.0,1
Belo Horizonte,2022-08-29,2022,8,22.3,0.0,2
,2022-09-07,2022,9,18.85,0.0,
Belo Horizonte,2022-09-19,2022,9,21.8,0.0,2
,2022-09-27,2022,9,21.05,12.8,
Belo Horizonte,2022-10-08,2022,10,23.6,0.4,1
,2022-10-09,2022,10,23.3,0.0,
Belo Horizonte,2022-10-20,2022,10,23.450000000000003,2.8,2
Belo Horizonte,2022-11-07,2022,11,22.55,4.4,1
,2022-11-20,2022,11,24.0,0.2,
,2022-12-10,2022,12,25.0,5.8,
,2022-12-11,2022,12,24.2,27.2,
,2022-12-31,2022,12,22.85,44.2,
Belo Horizonte,2020-01-02,2020,1,23.25,112.6,13
Belo Horizonte,2020-01-09,2020,1,26.25,8.0,21
Belo Horizonte,2020-01-12,2020,1,27.599999999999998,0.0,1
Belo Horizonte,2020-01-31,2020,1,27.25,0.0,17
Belo Horizonte,2020-02-12,2020,2,23.0,25.4,32
Belo Horizonte,2020-02-28,2020,2,21.9,31.599999999999998,47
Belo Horizonte,2020-03-01,2020,3,23.6,7.2,15
Belo Horizonte,2020-03-04,2020,3,24.299999999999997,19.799999999999997,108
Belo Horizonte,2020-03-24,2020,3,21.25,0.0,35
Belo Horizonte,2020-04-03,2020,4,23.9,6.4,66
Belo Horizonte,2020-04-15,2020,4,22.549999999999997,23.2,43
Belo Horizonte,2020-05-18,2020,5,20.35,0.2,23
Belo Horizonte,2020-06-03,2020,6,20.85,0.0,12
Belo Horizonte,2020-06-04,2020,6,21.35,0.0,13
Belo Horizonte,2020-06-25,2020,6,20.15,0.0,9
Belo Horizonte,2020-06-26,2020,6,20.85,0.0,12
Belo Horizonte,2020-07-14,2020,7,21.55,0.0,4
Belo Horizonte,2020-07-26,2020,7,20.65,0.0,1
Belo Horizonte,2020-07-28,2020,7,21.799999999999997,0.0,1
Belo Horizonte,2020-08-14,2020,8,23.0,0.0,3
Belo Horizonte,2020-08-20,2020,8,24.9,0.0,4
,2020-08-27,2020,8,19.2,0.0,
,2020-08-29,2020,8,22.0,0.0,
Belo Horizonte,2020-09-01,2020,9,23.45,0.0,1
,2020-09-05,2020,9,24.1,0.0,
,2020-09-07,2020,9,24.4,0.0,
Belo Horizonte,2020-09-09,2020,9,25.95,0.0,2
